(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index],Third Euler Angle
4017,69.28736718,292.72388,52035959.62,53170484.06,-126916554.9,355.6567742
4018,70.4407145,292.5468586,49254902.07,53168984.23,-128021804.8,354.4033519
4019,71.59549719,292.381937,46450388.54,53167484.19,-129066143.2,353.1499295
4020,72.75160628,292.2287474,43623752.95,53165983.95,-130049072.7,351.8965071
4021,73.90893774,292.0869525,40776339.75,53164483.52,-130970125.3,350.6430847
4022,75.06739195,291.9562435,37909503.31,53162982.88,-131828862.1,349.3896623
4023,76.22687332,291.8363393,35024607.23,53161482.04,-132624874.2,348.1362399
4024,77.38728987,291.7269845,32123023.72,53159981.01,-133357782.3,346.8828175
4025,78.54855289,291.6279484,29206132.94,53158479.77,-134027237.2,345.6293952
4026,79.71057658,291.5390242,26275322.34,53156978.33,-134632919.8,344.3759728
4027,80.8732777,291.4600275,23331986.03,53155476.69,-135174541.5,343.1225504
4028,82.03657531,291.3907957,20377524.05,53153974.85,-135651844,341.869128
4029,83.20039045,291.3311876,17413341.78,53152472.81,-136064599.6,340.6157056
4030,84.36464587,291.2810821,14440849.22,53150970.57,-136412611.5,339.3622832
4031,85.52926576,291.240378,11461460.33,53149468.13,-136695713.4,338.1088608
4032,86.69417548,291.2089936,8476592.39,53147965.49,-136913770.2,336.8554384
4033,87.85930133,291.1868663,5487665.269,53146462.65,-137066677.5,335.6020161
4034,89.0245703,291.1739521,2496100.798,53144959.61,-137154362,334.3485937
4035,90.18990983,291.1702257,-496677.9301,53143456.37,-137176781.4,333.0951713
4036,91.35524756,291.1756803,-3489247.231,53141952.93,-137133924.4,331.8417489
4037,92.52051113,291.1903273,-6480183.508,53140449.29,-137025810.9,330.5883265
4038,93.6856279,291.2141968,-9468063.926,53138945.45,-136852491.6,329.3349041
4039,94.85052474,291.2473375,-12451467.09,53137441.41,-136614048.5,328.0814817
4040,96.01512779,291.2898169,-15428973.73,53135937.17,-136310594.3,326.8280594
4041,97.1793622,291.3417216,-18399167.36,53134432.72,-135942272.9,325.574637
4042,98.34315189,291.4031578,-21360634.97,53132928.08,-135509258.8,324.3212146
4043,99.5064193,291.4742517,-24311967.66,53131423.24,-135011757.6,323.0677922
4044,100.6690851,291.5551502,-27251761.38,53129918.2,-134450005.2,321.8143698
4045,101.8310679,291.6460212,-30178617.52,53128412.96,-133824268.3,320.5609474
4046,102.992284,291.7470551,-33091143.64,53126907.51,-133134844,319.307525
4047,104.1526469,291.8584647,-35987954.08,53125401.87,-132382059.8,318.0541026
4048,105.3120675,291.9804873,-38867670.67,53123896.03,-131566273,316.8006803
4049,106.4704529,292.1133849,-41728923.33,53122389.98,-130687871.3,315.5472579
4050,107.6277069,292.2574459,-44570350.77,53120883.74,-129747272,314.2938355
4051,108.7837288,292.4129867,-47390601.11,53119377.3,-128744921.8,313.0404131
4052,109.9384137,292.5803527,-50188332.55,53117870.65,-127681297.2,311.7869907
4053,111.0916516,292.7599206,-52962213.96,53116363.81,-126556903.5,310.5335683
4054,112.2433268,292.9520997,-55710925.56,53114856.76,-125372275.1,309.2801459
4055,113.3933178,293.1573348,-58433159.54,53113349.52,-124127974.9,308.0267235
4056,114.5414963,293.3761077,-61127620.67,53111842.08,-122824594.3,306.7733012
4057,115.6877269,293.6089402,-63793026.9,53110334.43,-121462752.9,305.5198788
4058,116.8318659,293.8563968,-66428110.01,53108826.59,-120043098,304.2664564
4059,117.9737612,294.1190877,-69031616.19,53107318.54,-118566304.3,303.013034
4060,119.1132507,294.3976723,-71602306.64,53105810.3,-117033073.9,301.7596116
4061,120.2501621,294.6928627,-74138958.16,53104301.85,-115444135.7,300.5061892
4062,121.3843114,295.005428,-76640363.72,53102793.21,-113800245,299.2527668
4063,122.5155019,295.3361983,-79105333.06,53101284.36,-112102183.3,297.9993445
4064,123.643523,295.68607,-81532693.24,53099775.32,-110350758,296.7459221
4065,124.7681488,296.0560108,-83921289.2,53098266.08,-108546801.7,295.4924997
4066,125.8891365,296.4470656,-86269984.3,53096756.63,-106691172.1,294.2390773
4067,127.0062251,296.8603627,-88577660.89,53095246.99,-104784751.5,292.9856549
4068,128.1191329,297.297121,-90843220.8,53093737.14,-102828446.4,291.7322325
4069,129.2275559,297.7586569,-93065585.9,53092227.1,-100823186.8,290.4788101
4070,130.3311656,298.2463932,-95243698.6,53090716.85,-98769926.37,289.2253877
4071,131.4296058,298.7618672,-97376522.34,53089206.41,-96669641.35,287.9719654
4072,132.5224906,299.3067406,-99463042.11,53087695.76,-94523330.44,286.718543
4073,133.6094006,299.8828101,-101502264.9,53086184.92,-92332014.27,285.4651206
4074,134.6898795,300.4920176,-103493220.2,53084673.87,-90096734.86,284.2116982
4075,135.7634306,301.1364627,-105434960.5,53083162.63,-87818555.16,282.9582758
4076,136.8295118,301.8184146,-107326561.6,53081651.18,-85498558.52,281.7048534
4077,137.8875313,302.5403257,-109167123.1,53080139.54,-83137848.23,280.451431
4078,138.9368416,303.3048443,-110955769.2,53078627.69,-80737546.93,279.1980087
4079,139.9767342,304.1148291,-112691648.3,53077115.65,-78298796.12,277.9445863
4080,141.0064325,304.9733623,-114373934.3,53075603.4,-75822755.57,276.6911639
4081,142.0250844,305.8837631,-116001826.4,53074090.96,-73310602.85,275.4377415
4082,143.0317547,306.8495994,-117574549.6,53072578.31,-70763532.67,274.1843191
4083,144.0254159,307.8746983,-119091355.4,53071065.47,-68182756.39,272.9308967
4084,145.0049385,308.9631532,-120551521.6,53069552.43,-65569501.42,271.6774743
4085,145.9690809,310.1193263,-121954353.2,53068039.18,-62925010.61,270.4240519
4086,146.9164782,311.3478449,-123299182.2,53066525.74,-60250541.69,269.1706296
4087,147.8456307,312.6535902,-124585368.4,53065012.09,-57547366.67,267.9172072
4088,148.7548913,314.0416729,-125812299.4,53063498.25,-54816771.21,266.6637848
4089,149.6424541,315.5173955,-126979390.9,53061984.2,-52060054.05,265.4103624
4090,150.5063421,317.0861948,-128086087.4,53060469.96,-49278526.35,264.15694
4091,151.3443966,318.753561,-129131861.6,53058955.52,-46473511.09,262.9035176
4092,152.1542681,320.5249273,-130116215.7,53057440.87,-43646342.43,261.6500952
4093,152.9334105,322.4055258,-131038680.7,53055926.03,-40798365.1,260.3966729
4094,153.6790793,324.4002036,-131898817.3,53054410.99,-37930933.71,259.1432505
4095,154.3883359,326.5131953,-132696215.7,53052895.74,-35045412.16,257.8898281
4096,155.0580599,328.7478511,-133430496.1,53051380.3,-32143172.97,256.6364057
4097,155.6849713,331.1063225,-134101308.5,53049864.66,-29225596.61,255.3829833
4098,156.2656649,333.5892135,-134708333.3,53048348.82,-26294070.86,254.1295609
4099,156.7966594,336.1952129,-135251281.1,53046832.77,-23349990.17,252.8761385
4100,157.2744602,338.9207337,-135729893.1,53045316.53,-20394754.94,251.6227161
4101,157.6956391,341.7595905,-136143940.9,53043800.09,-17429770.93,250.3692938
4102,158.0569274,344.7027601,-136493227.1,53042283.45,-14456448.52,249.1158714
4103,158.3553186,347.7382667,-136777584.9,53040766.61,-11476202.08,247.862449
4104,158.588177,350.8512368,-136996878.3,53039249.56,-8490449.277,246.6090266
4105,158.753343,354.0241506,-137151002.6,53037732.32,-5500610.432,245.3556042
4106,158.8492272,357.2373029,-137239883.8,53036214.88,-2508107.804,244.1021818
4107,158.874884,0.46945137,-137263479,53034697.24,485635.0604,242.8487594
4108,158.8300568,3.698608985,-137221776.4,53033179.4,3479194.014,241.5953371
4109,158.7151912,6.902906874,-137114795.2,53031661.36,6471144.982,240.3419147
4110,158.5314128,10.06144647,-136942585.8,53030143.12,9460064.643,239.0884923
4111,158.2804734,13.1550586,-136705229.5,53028624.68,12444531.11,237.8350699
4112,157.9646711,16.1669048,-136402838.6,53027106.04,15423124.58,236.5816475
4113,157.5867524,19.08288141,-136035556.3,53025587.2,18394428.06,235.3282251
4114,157.1498049,21.89181624,-135603556.8,53024068.16,21357028,234.0748027
4115,156.6571504,24.58547342,-135107045,53022548.92,24309514.96,232.8213803
4116,156.112243,27.15840073,-134546256.5,53021029.49,27250484.34,231.567958
4117,155.5185806,29.6076627,-133921457.5,53019509.85,30178536.95,230.3145356
4118,154.8796293,31.93250449,-133232944.7,53017990.01,33092279.79,229.0611132
4119,154.198764,34.13398587,-132481045,53016469.97,35990326.6,227.8076908
4120,153.4792241,36.21461688,-131666115.4,53014949.74,38871298.62,226.5542684
4121,152.7240822,38.17801723,-130788543.2,53013429.3,41733825.18,225.300846
4122,151.9362248,40.02861281,-129848745.2,53011908.66,44576544.36,224.0474236
4123,151.1183426,41.77137578,-128847167.9,53010387.83,47398103.67,222.7940013
4124,150.2729277,43.41160935,-127784287.3,53008866.79,50197160.67,221.5405789
4125,149.402277,44.9547751,-126660608.3,53007345.56,52972383.6,220.2871565
4126,148.5084987,46.40635832,-125476665,53005824.12,55722452.04,219.0337341
4127,147.5935221,47.77176641,-124233020,53004302.49,58446057.52,217.7803117
4128,146.6591088,49.05625475,-122930264.5,53002780.65,61141904.14,216.5268893
4129,145.7068645,50.26487502,-121569017.6,53001258.62,63808709.21,215.2734669
4130,144.7382511,51.4024413,-120149926.3,52999736.38,66445203.83,214.0200445
4131,143.7545988,52.47351004,-118673665.2,52998213.95,69050133.5,212.7666222
4132,142.7571175,53.48237065,-117140936.1,52996691.32,71622258.74,211.5131998
4133,141.746908,54.43304383,-115552467.6,52995168.48,74160355.65,210.2597774
4134,140.7249716,55.32928568,-113909014.8,52993645.45,76663216.54,209.006355
4135,139.6922203,56.17459578,-112211359,52992122.22,79129650.42,207.7529326
4136,138.6494846,56.97222789,-110460307.4,52990598.79,81558483.65,206.4995102
4137,137.5975219,57.72520242,-108656692.4,52989075.16,83948560.47,205.2460878
4138,136.5370235,58.43631977,-106801371.6,52987551.33,86298743.53,203.9926655
4139,135.4686209,59.10817401,-104895227.1,52986027.3,88607914.46,202.7392431
4140,134.3928919,59.74316659,-102939165.2,52984503.07,90874974.37,201.4858207
4141,133.3103657,60.34351972,-100934116,52982978.64,93098844.41,200.2323983
4142,132.2215276,60.91128921,-98881032.89,52981454.01,95278466.27,198.9789759
4143,131.1268233,61.44837674,-96780892.06,52979929.18,97412802.67,197.7255535
4144,130.0266626,61.95654141,-94634692.18,52978404.16,99500837.87,196.4721311
4145,128.9214232,62.43741052,-92443453.78,52976878.93,101541578.1,195.2187087
4146,127.811453,62.89248969,-90208218.88,52975353.5,103534052.2,193.9652864
4147,126.6970737,63.32317219,-87930050.38,52973827.88,105477311.8,192.711864
4148,125.5785828,63.73074758,-85610031.66,52972302.05,107370432.1,191.4584416
4149,124.4562561,64.11640964,-83249266,52970776.03,109212512,190.2050192
4150,123.3303494,64.48126374,-80848876.08,52969249.8,111002674.8,188.9515968
4151,122.2011005,64.82633356,-78410003.42,52967723.38,112740068.3,187.6981744
4152,121.0687308,65.15256723,-75933807.88,52966196.75,114423865.6,186.444752
4153,119.9334469,65.46084299,-73421467.08,52964669.93,116053265.2,185.1913297
4154,118.7954418,65.75197435,-70874175.85,52963142.91,117627491.5,183.9379073
4155,117.6548959,66.02671482,-68293145.63,52961615.69,119145795.1,182.6844849
4156,116.5119785,66.28576225,-65679603.97,52960088.26,120607453.1,181.4310625
4157,115.3668488,66.5297627,-63034793.85,52958560.64,122011769.9,180.1776401
4158,114.2196562,66.75931411,-60359973.16,52957032.82,123358076.7,178.9242177
4159,113.0705419,66.97496952,-57656414.07,52955504.8,124645732.6,177.6707953
4160,111.9196392,67.17724012,-54925402.44,52953976.58,125874124.4,176.4173729
4161,110.7670741,67.3665979,-52168237.21,52952448.17,127042667.4,175.1639506
4162,109.6129663,67.54347819,-49386229.74,52950919.55,128150805,173.9105282
4163,108.4574295,67.70828188,-46580703.26,52949390.73,129198009.6,172.6571058
4164,107.3005722,67.86137748,-43752992.17,52947861.71,130183782.4,171.4036834
4165,106.1424979,68.00310295,-40904441.46,52946332.5,131107653.9,170.150261
4166,104.9833054,68.13376742,-38036406.02,52944803.08,131969184.1,168.8968386
4167,103.82309,68.25365269,-35150250.04,52943273.47,132767962.5,167.6434162
4168,102.661943,68.36301456,-32247346.33,52941743.65,133503608.6,166.3899939
4169,101.4999526,68.46208413,-29329075.71,52940213.64,134175771.8,165.1365715
4170,100.3372041,68.55106884,-26396826.28,52938683.43,134784131.8,163.8831491
4171,99.17378012,68.63015346,-23451992.83,52937153.01,135328398.7,162.6297267
4172,98.00976115,68.69950096,-20495976.14,52935622.4,135808312.8,161.3763043
4173,96.84522562,68.75925326,-17530182.33,52934091.59,136223645.4,160.1228819
4174,95.68025023,68.80953184,-14556022.18,52932560.58,136574198.2,158.8694595
4175,94.51491029,68.85043838,-11574910.46,52931029.37,136859803.9,157.6160371
4176,93.34927989,68.88205514,-8588265.259,52929497.96,137080326,156.3626148
4177,92.18343221,68.90444534,-5597507.32,52927966.35,137235659.1,155.1091924
4178,91.01743971,68.9176535,-2604059.348,52926434.55,137325728.6,153.85577
4179,89.85137443,68.92170557,390654.6559,52924902.54,137350491.1,152.6023476
4180,88.68530815,68.91660909,3385210.077,52923370.33,137309934.3,151.3489252
4181,87.51931271,68.9023532,6378182.361,52921837.93,137204076.7,150.0955028
4182,86.35346015,68.87890858,9368147.696,52920305.32,137032968.2,148.8420804
4183,85.18782304,68.84622735,12353683.69,52918772.52,136796689.6,147.5886581
4184,84.02247464,68.80424284,15333370.03,52917239.52,136495352.7,146.3352357
4185,82.85748918,68.75286926,18305789.19,52915706.31,136129100.2,145.0818133
4186,81.69294212,68.69200135,21269527.08,52914172.91,135698105.8,143.8283909
4187,80.52891039,68.62151387,24223173.74,52912639.31,135202573.9,142.5749685
4188,79.36547265,68.54126105,27165323.97,52911105.51,134642739.6,141.3215461
4189,78.20270959,68.45107589,30094578.04,52909571.51,134018868.7,140.0681237
4190,77.04070422,68.35076941,33009542.37,52908037.31,133331257.4,138.8147013
4191,75.87954217,68.24012974,35908830.11,52906502.91,132580232.2,137.561279
4192,74.71931201,68.11892112,38791061.9,52904968.32,131766149.8,136.3078566
4193,73.56010562,67.98688281,41654866.46,52903433.52,130889396.8,135.0544342
4194,72.40201854,67.84372777,44498881.26,52901898.53,129950389.9,133.8010118
4195,71.24515041,67.68914129,47321753.2,52900363.33,128949575.1,132.5475894
4196,70.08960532,67.52277945,50122139.19,52898827.94,127887427.9,131.294167
4197,68.93549236,67.34426737,52898706.84,52897292.34,126764453.1,130.0407446
4198,67.78292604,67.15319729,55650135.09,52895756.55,125581184.3,128.7873223
4199,66.63202691,66.94912655,58375114.8,52894220.56,124338183.9,127.5338999
4200,65.48292206,66.73157518,61072349.43,52892684.37,123036042.7,126.2804775
4201,64.33574584,66.50002345,63740555.6,52891147.98,121675379.5,125.0270551
4202,63.19064052,66.253909,66378463.74,52889611.39,120256841.1,123.7736327
4203,62.04775705,65.99262386,68984818.69,52888074.6,118781101.7,122.5202103
4204,60.90725592,65.715511,71558380.27,52886537.62,117248863,121.2667879
4205,59.76930807,65.42186072,74097923.9,52885000.43,115660853.2,120.0133655
4206,58.63409592,65.11090655,76602241.17,52883463.04,114017827.3,118.7599432
4207,57.50181444,64.78182087,79070140.42,52881925.46,112320566.5,117.5065208
4208,56.37267246,64.43371,81500447.3,52880387.68,110569877.6,116.2530984
4209,55.24689396,64.06560898,83892005.33,52878849.69,108766592.9,114.999676
4210,54.1247196,63.6764757,86243676.45,52877311.51,106911569.9,113.7462536
4211,53.00640843,63.26518458,88554341.58,52875773.13,105005690.5,112.4928312
4212,51.89223969,62.83051969,90822901.11,52874234.55,103049860.8,111.2394088
4213,50.78251489,62.37116719,93048275.48,52872695.77,101045011,109.9859865
4214,49.67756008,61.88570716,95229405.65,52871156.79,98992094.19,108.7325641
4215,48.57772845,61.37260469,97365253.6,52869617.62,96892086.6,107.4791417
4216,47.48340309,60.83020031,99454802.88,52868078.24,94745986.8,106.2257193
4217,46.39500017,60.25669959,101497059,52866538.67,92554815.28,104.9722969
4218,45.31297249,59.65016204,103491050.1,52864998.89,90319614.01,103.7188745
4219,44.23781333,59.0084892,105435827,52863458.92,88041445.91,102.4654521
4220,43.17006086,58.32941209,107330464.2,52861918.75,85721394.33,101.2120297
4221,42.11030298,57.61047798,109174059.9,52860378.37,83360562.58,99.95860736
4222,41.0591827,56.84903664,110965736.6,52858837.8,80960073.36,98.70518497
4223,40.01740417,56.04222637,112704641.5,52857297.04,78521068.26,97.45176258
4224,38.98573929,55.18695991,114389946.9,52855756.07,76044707.2,96.1983402
4225,37.96503509,54.27991093,116020850.6,52854214.9,73532167.87,94.94491781
4226,36.95622181,53.31750143,117596576.2,52852673.53,70984645.19,93.69149542
4227,35.96032179,52.29589096,119116373.7,52851131.97,68403350.74,92.43807304
4228,34.97845912,51.21096884,120579519.5,52849590.2,65789512.17,91.18465065
4229,34.01187011,50.05835058,121985317,52848048.24,63144372.62,89.93122826
4230,33.06191451,48.83338037,123333097,52846506.08,60469190.14,88.67780588
4231,32.13008728,47.53114213,124622217.8,52844963.72,57765237.07,87.42438349
4232,31.21803086,46.14648163,125852065.5,52843421.16,55033799.47,86.1709611
4233,30.32754757,44.67404356,127022054.7,52841878.4,52276176.46,84.91753872
4234,29.46061165,43.10832744,128131628.1,52840335.44,49493679.65,83.66411633
4235,28.61938045,41.44376741,129180257.3,52838792.28,46687632.49,82.41069394
4236,27.80620378,39.67484112,130167443,52837248.93,43859369.64,81.15727156
4237,27.02363046,37.7962134,131092714.9,52835705.37,41010236.34,79.90384917
4238,26.2744106,35.80291989,131955632.4,52834161.62,38141587.78,78.65042678
4239,25.56149188,33.69059496,132755784.3,52832617.67,35254788.44,77.3970044
4240,24.88800798,31.45574565,133492789.4,52831073.52,32351211.44,76.14358201
4241,24.25725689,29.09606964,134166296.6,52829529.17,29432237.92,74.89015962
4242,23.67266691,26.61080956,134775984.8,52827984.62,26499256.32,73.63673724
4243,23.13774853,24.00112804,135321563.4,52826439.87,23553661.79,72.38331485
4244,22.65603069,21.27047915,135802772.3,52824894.92,20596855.47,71.12989246
4245,22.23098139,18.42494173,136219382,52823349.78,17630243.86,69.87647008
4246,21.86591388,15.47347259,136571193.8,52821804.43,14655238.13,68.62304769
4247,21.56388194,12.42803286,136858039.5,52820258.89,11673253.47,67.3696253
